66.799000  0.147671  0.051713 -0.022482 0.000908 0.001572 0.005874  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.439000  0.375035 -0.235384 -0.155150  0.000392  0.017071 -0.002197  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.473000  0.387648 -0.246958 -0.152655  0.001168  0.017363 -0.002438  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.508000  0.387208 -0.238428 -0.136693  0.001124  0.017210 -0.002167  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.543000  0.383648 -0.236799 -0.134994  0.000899  0.017245 -0.002140  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.576000  0.369211 -0.227734 -0.159436  0.001201  0.017614 -0.002194  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.610000  0.379822 -0.232060 -0.148518  0.001032  0.017539 -0.002152  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.640000  0.393677 -0.239881 -0.140527  0.001123  0.017441 -0.002161  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.675000  0.403329 -0.247159 -0.134388  0.000635  0.017190 -0.001957  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.712000  0.378358 -0.228170 -0.155594  0.000939  0.016895 -0.002011  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.745000  0.366002 -0.216493 -0.157609  0.001291  0.017143 -0.001605  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.783000  0.388574 -0.238850 -0.132032  0.001108  0.017137 -0.001319  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.811000  0.368900 -0.230084 -0.136267  0.000982  0.017171 -0.001324  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.843000  0.389937 -0.249880 -0.138630  0.001250  0.017218 -0.001598  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.886000  0.374851 -0.234248 -0.136144  0.001001  0.016900 -0.001695  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.917000  0.373648 -0.235968 -0.144601  0.001144  0.017171 -0.001489  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.951000  0.399044 -0.238648 -0.134213  0.001145  0.017175 -0.001524  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
80.985000  0.387758 -0.231180 -0.155576  0.000834  0.017132 -0.001588  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.034000  0.370781 -0.242503 -0.151913  0.001103  0.016947 -0.001600  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.084000  0.387686 -0.232289 -0.152979  0.000389  0.016874 -0.001543  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.118000  0.380785 -0.240707 -0.129860  0.000571  0.016959 -0.001610  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.156000  0.384699 -0.236899 -0.131370  0.000426  0.016886 -0.001657  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.189000  0.360562 -0.237248 -0.157169  0.001054  0.016974 -0.001866  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.226000  0.374397 -0.230237 -0.148745  0.001174  0.017150 -0.001659  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.260000  0.377017 -0.232005 -0.133715  0.000883  0.016990 -0.001634  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.292000  0.378143 -0.234926 -0.139888  0.000841  0.016803 -0.001757  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.325000  0.369080 -0.229173 -0.154290  0.000999  0.016919 -0.001642  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.367000  0.384866 -0.233075 -0.154419  0.001137  0.017113 -0.001695  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.398000  0.382904 -0.244090 -0.123989  0.000630  0.016925 -0.001677  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.431000  0.395804 -0.234989 -0.130226  0.000613  0.017178 -0.001718  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.466000  0.376409 -0.234114 -0.168901  0.000668  0.017272 -0.001892  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.505000  0.373857 -0.230454 -0.142380  0.000882  0.017124 -0.001904  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.541000  0.380331 -0.232970 -0.143415  0.001092  0.017155 -0.001703  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.573000  0.386096 -0.258049 -0.141186  0.001175  0.017199 -0.001871  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.609000  0.386167 -0.241381 -0.148980  0.001329  0.017400 -0.001871  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.637000  0.389261 -0.249123 -0.145121  0.001447  0.017382 -0.001906  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.673000  0.370722 -0.230334 -0.158482  0.001588  0.017258 -0.001559  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.710000  0.403026 -0.242882 -0.130227  0.001605  0.017415 -0.001730  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.742000  0.382791 -0.228900 -0.169644  0.001498  0.017555 -0.001759  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.778000  0.373958 -0.234166 -0.148855  0.001484  0.017593 -0.001567  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.817000  0.389696 -0.244560 -0.138530  0.001274  0.017564 -0.001578  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.855000  0.330123 -0.233099 -0.138517  0.001309  0.016915 -0.001409  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.887000  0.378351 -0.241612 -0.141134  0.001296  0.016897 -0.001389  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.921000  0.381043 -0.236812 -0.131161  0.000982  0.016841 -0.001362  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
81.954000  0.366782 -0.234148 -0.116855  0.000746  0.016503 -0.001465  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.004000  0.387951 -0.238703 -0.120389  0.000352  0.016539 -0.001815  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.035000  0.381048 -0.233518 -0.131875 -0.000009  0.016339 -0.001655  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.069000  0.370174 -0.228941 -0.138225 -0.000155  0.016456 -0.001383  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.108000  0.371053 -0.224992 -0.151695  0.000370  0.016520 -0.001186  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.145000  0.369337 -0.226946 -0.149600  0.000767  0.016701 -0.001193  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.217000  0.356834 -0.226642 -0.154590  0.000845  0.016905 -0.001144  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.254000  0.386051 -0.235396 -0.139092  0.000908  0.017043 -0.001130  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.290000  0.374226 -0.240256 -0.141684  0.001217  0.016855 -0.001295  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.325000  0.345942 -0.199593 -0.150938  0.000688  0.016911 -0.001319  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.358000  0.372325 -0.224862 -0.156983  0.000746  0.017138 -0.001082  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.394000  0.368987 -0.237844 -0.149578  0.000763  0.017066 -0.000972  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.429000  0.374029 -0.228886 -0.156425  0.001142  0.017329 -0.001036  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.467000  0.380495 -0.238440 -0.150644  0.000681  0.017308 -0.001225  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.508000  0.368817 -0.232701 -0.151216  0.000747  0.016930 -0.001433  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.556000  0.399541 -0.238762 -0.123533  0.000353  0.016915 -0.001300  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.602000  0.381464 -0.245008 -0.154722  0.001128  0.016988 -0.001445  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.643000  0.376634 -0.234012 -0.120355  0.000873  0.016874 -0.001569  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.683000  0.379255 -0.238290 -0.135410  0.000655  0.016793 -0.001542  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.722000  0.363232 -0.229167 -0.152827  0.000655  0.016744 -0.001135  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.790000  0.375103 -0.236363 -0.155392  0.000964  0.016999 -0.001323  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.829000  0.388003 -0.250729 -0.139398  0.000576  0.017066 -0.001420  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.866000  0.370901 -0.234656 -0.124520  0.000220  0.017061 -0.001371  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.900000  0.390239 -0.236838 -0.138455  0.000446  0.017315 -0.001398  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.937000  0.377263 -0.239588 -0.158297  0.000413  0.017134 -0.001321  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
82.971000  0.375727 -0.238630 -0.147261  0.000481  0.017159 -0.001453  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.009000  0.372390 -0.237264 -0.141342  0.000305  0.017215 -0.001461  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.048000  0.392694 -0.225030 -0.146252  0.000348  0.016992 -0.001390  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.083000  0.369825 -0.223761 -0.155364  0.000515  0.017138 -0.001343  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.119000  0.376068 -0.232492 -0.142518  0.000828  0.017400 -0.001358  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.154000  0.374093 -0.235099 -0.135443  0.000426  0.017489 -0.001311  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.189000  0.382068 -0.231016 -0.136448  0.000320  0.017338 -0.001250  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.223000  0.381206 -0.231076 -0.138010  0.000306  0.017503 -0.001428  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.261000  0.371612 -0.226176 -0.140447  0.000437  0.017367 -0.001351  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.290000  0.369215 -0.221255 -0.151816  0.000684  0.017242 -0.001427  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.327000  0.390478 -0.239659 -0.125704  0.000655  0.017141 -0.001451  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.367000  0.384695 -0.233556 -0.149909  0.000747  0.017269 -0.001353  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.409000  0.374188 -0.229101 -0.148530  0.001220  0.017354 -0.001461  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.452000  0.368844 -0.215514 -0.163175  0.001427  0.017520 -0.001377  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.488000  0.373080 -0.237404 -0.136458  0.000967  0.017408 -0.001339  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.522000  0.375935 -0.233335 -0.151677  0.000968  0.017443 -0.001026  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.566000  0.376614 -0.236373 -0.140186  0.000543  0.017653 -0.001372  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.600000  0.372311 -0.220065 -0.148040  0.000618  0.017475 -0.001309  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.633000  0.392906 -0.240949 -0.133013  0.000636  0.017277 -0.001378  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.670000  0.411097 -0.245060 -0.125279  0.000233  0.017183 -0.001366  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.702000  0.370423 -0.224065 -0.152886  0.000278  0.017017 -0.001309  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.735000  0.359643 -0.227767 -0.151912  0.000716  0.017000 -0.001437  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.769000  0.383457 -0.236489 -0.133697  0.000387  0.017143 -0.001296  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.809000  0.366512 -0.226426 -0.154850  0.001013  0.017146 -0.000920  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.839000  0.387242 -0.242436 -0.142365  0.001124  0.017358 -0.001202  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.873000  0.372312 -0.230014 -0.159328  0.001305  0.017500 -0.001428  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.907000  0.395527 -0.241802 -0.147483  0.001424  0.017524 -0.001434  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.942000  0.395424 -0.237871 -0.130246  0.001293  0.017470 -0.001376  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
83.981000  0.383075 -0.224554 -0.157951  0.001233  0.017197 -0.001384  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.012000  0.383864 -0.242928 -0.129708  0.001125  0.017062 -0.001343  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.045000  0.401217 -0.241972 -0.150223  0.001065  0.017121 -0.001463  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.082000  0.373720 -0.252939 -0.148190  0.000620  0.017134 -0.001330  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.116000  0.386970 -0.236176 -0.147457  0.000573  0.017169 -0.001159  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.150000  0.370992 -0.230737 -0.157898  0.000703  0.017122 -0.001282  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.181000  0.370674 -0.228257 -0.144159  0.000808  0.017318 -0.001296  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.219000  0.375869 -0.231996 -0.131385  0.000921  0.017290 -0.001427  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.250000  0.376917 -0.231969 -0.161661  0.001051  0.017166 -0.001448  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.285000  0.381029 -0.244064 -0.145354  0.001100  0.016974 -0.001332  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.319000  0.393981 -0.245406 -0.137094  0.000857  0.017176 -0.001579  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.354000  0.384638 -0.247929 -0.123976  0.000504  0.017217 -0.001760  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.392000  0.391885 -0.239483 -0.137779  0.000527  0.017423 -0.001487  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.424000  0.383592 -0.239914 -0.152670  0.000938  0.017616 -0.001589  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.459000  0.369545 -0.226376 -0.126322  0.000973  0.017454 -0.001707  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.493000  0.380127 -0.230873 -0.149756  0.001002  0.017398 -0.001644  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.526000  0.380708 -0.242639 -0.148115  0.001098  0.017433 -0.001587  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.559000  0.396215 -0.249534 -0.132828  0.000821  0.017308 -0.001424  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.593000  0.381379 -0.238244 -0.153708  0.001053  0.017230 -0.001628  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.620000  0.381049 -0.242310 -0.134839  0.000881  0.017069 -0.001689  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.667000  0.398435 -0.232094 -0.136468  0.000860  0.017073 -0.001229  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.700000  0.382095 -0.231604 -0.152641  0.001033  0.017311 -0.001271  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.735000  0.375493 -0.233269 -0.133612  0.001004  0.017218 -0.001282  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.768000  0.384671 -0.241705 -0.145093  0.001161  0.017305 -0.001378  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.800000  0.379527 -0.240699 -0.147889  0.001086  0.017098 -0.001358  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.834000  0.419579 -0.251834 -0.170331  0.000961  0.017652 -0.001817  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.867000  0.384459 -0.229285 -0.149696  0.000895  0.017653 -0.001417  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.902000  0.368452 -0.232046 -0.140982  0.000515  0.017489 -0.001619  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.936000  0.458169 -0.236867 -0.126481  0.000212  0.017696 -0.002126  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
84.971000  0.381514 -0.238357 -0.148326 -0.000281  0.017358 -0.001801  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.006000  0.375755 -0.233161 -0.158340 -0.000234  0.017091 -0.001575  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.039000  0.376134 -0.228627 -0.149930  0.000376  0.016975 -0.001163  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.072000  0.371950 -0.232935 -0.134136  0.000245  0.016744 -0.001056  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.107000  0.347261 -0.240561 -0.149172  0.000759  0.016651 -0.001097  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.140000  0.388244 -0.232407 -0.145839  0.000943  0.016900 -0.000912  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.174000  0.365094 -0.233194 -0.145818  0.000864  0.016734 -0.000890  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.211000  0.363322 -0.213102 -0.138555  0.000949  0.016940 -0.000940  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.243000  0.380064 -0.226284 -0.142023  0.001107  0.016921 -0.000625  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.276000  0.364201 -0.230358 -0.151129  0.001109  0.017088 -0.000598  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.316000  0.376131 -0.227479 -0.137416  0.001233  0.017178 -0.000525  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.349000  0.387245 -0.249570 -0.147994  0.001405  0.017333 -0.000880  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.382000  0.377881 -0.247204 -0.141448  0.001521  0.017242 -0.001118  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.426000  0.402947 -0.239632 -0.124979  0.001289  0.017238 -0.000924  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.457000  0.396775 -0.241171 -0.143174  0.001658  0.017650 -0.001477  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.491000  0.380613 -0.244550 -0.138845  0.001405  0.017724 -0.001688  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.526000  0.386185 -0.235824 -0.143555  0.001498  0.017534 -0.001557  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.561000  0.392021 -0.226797 -0.134334  0.001195  0.017304 -0.001769  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.596000  0.374889 -0.232790 -0.145291  0.001533  0.017225 -0.001648  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.630000  0.397758 -0.251949 -0.141305  0.001698  0.017410 -0.001765  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.662000  0.376152 -0.238486 -0.149500  0.002140  0.017316 -0.001815  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.698000  0.364038 -0.244851 -0.141037  0.002091  0.017279 -0.001654  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.730000  0.381177 -0.234431 -0.131524  0.001716  0.017209 -0.001417  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.767000  0.371234 -0.231556 -0.133016  0.001543  0.017125 -0.001557  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.801000  0.389869 -0.238668 -0.139362  0.001555  0.017289 -0.001552  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.832000  0.378491 -0.225744 -0.153299  0.001457  0.017292 -0.001419  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.867000  0.382228 -0.237074 -0.149276  0.001218  0.017401 -0.001462  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.900000  0.381376 -0.236177 -0.140598  0.001006  0.017266 -0.001329  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.936000  0.376934 -0.242234 -0.137000  0.000912  0.017127 -0.001417  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
85.972000  0.381574 -0.229091 -0.138796  0.001034  0.017336 -0.001265  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.006000  0.370959 -0.231507 -0.155540  0.001342  0.017504 -0.001059  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.039000  0.375771 -0.236910 -0.149412  0.001311  0.017514 -0.001408  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.072000  0.367539 -0.229649 -0.134660  0.000918  0.017547 -0.001166  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.110000  0.381926 -0.233213 -0.135779  0.000820  0.017381 -0.001152  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.142000  0.391939 -0.230277 -0.155250  0.001015  0.017701 -0.001103  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.180000  0.378764 -0.238930 -0.163353  0.001353  0.017726 -0.001286  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.217000  0.370971 -0.236257 -0.156921  0.001493  0.017743 -0.001282  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.248000  0.383448 -0.238920 -0.141495  0.001139  0.017609 -0.001177  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.283000  0.385478 -0.244570 -0.127773  0.000893  0.017552 -0.001053  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.317000  0.374751 -0.228360 -0.151135  0.000979  0.017849 -0.001208  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.350000  0.394809 -0.234368 -0.133808  0.000695  0.017754 -0.001451  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.386000  0.392692 -0.240037 -0.137364  0.000575  0.017721 -0.001439  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.419000  0.405977 -0.246704 -0.145120  0.000064  0.017512 -0.001260  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.454000  0.370980 -0.229090 -0.142016  0.000028  0.017239 -0.001219  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.486000  0.387612 -0.246762 -0.131146 -0.000005  0.017025 -0.001385  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.519000  0.388792 -0.228794 -0.152717  0.000147  0.017260 -0.001033  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.554000  0.380685 -0.233070 -0.129751  0.000099  0.017309 -0.000759  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.589000  0.393947 -0.254134 -0.127559  0.000027  0.017324 -0.001065  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.623000  0.368026 -0.226502 -0.153006  0.000491  0.017496 -0.001342  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.658000  0.384568 -0.232053 -0.133803  0.000665  0.017764 -0.001062  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.694000  0.397460 -0.240299 -0.147128  0.000719  0.017561 -0.000985  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.725000  0.394494 -0.221310 -0.162829  0.000800  0.017878 -0.001176  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.761000  0.391709 -0.248587 -0.149585  0.000917  0.017930 -0.001037  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.828000  0.397508 -0.243526 -0.146926  0.000588  0.017676 -0.001030  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.862000  0.390320 -0.251300 -0.137729  0.000523  0.017660 -0.001065  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.898000  0.375784 -0.219975 -0.135375  0.000370  0.017800 -0.000561  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.931000  0.375674 -0.236462 -0.150354  0.000274  0.017700 -0.000899  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
86.964000  0.387184 -0.236526 -0.137465  0.000263  0.017680 -0.001132  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.002000  0.394940 -0.230633 -0.143226  0.000208  0.017801 -0.000819  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.035000  0.369886 -0.231050 -0.145545  0.000262  0.017734 -0.000847  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.070000  0.379985 -0.233000 -0.154179  0.000524  0.017698 -0.000814  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.109000  0.396085 -0.241476 -0.147628  0.000715  0.017624 -0.001039  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.141000  0.374553 -0.244899 -0.130707  0.000628  0.017477 -0.001066  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.177000  0.371756 -0.237249 -0.129038  0.000814  0.017195 -0.000727  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.209000  0.384709 -0.242308 -0.137924  0.000681  0.017098 -0.000977  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.243000  0.351123 -0.215256 -0.126650  0.000261  0.017110 -0.000993  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.279000  0.377351 -0.229465 -0.145250  0.000295  0.017247 -0.001025  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.313000  0.378193 -0.242644 -0.144684  0.000244  0.017182 -0.000835  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.346000  0.391386 -0.241339 -0.136743  0.000268  0.017346 -0.000984  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.380000  0.378087 -0.232085 -0.150831  0.000349  0.017300 -0.001313  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.415000  0.373239 -0.229474 -0.140098  0.000802  0.017409 -0.001249  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.448000  0.420935 -0.245382 -0.130544  0.000761  0.017656 -0.001367  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.482000  0.382118 -0.237905 -0.149284  0.000649  0.017591 -0.001645  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.516000  0.380458 -0.240479 -0.131918  0.000549  0.017610 -0.001937  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.551000  0.382486 -0.238402 -0.161661  0.000661  0.017985 -0.001612  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
87.585000  0.349333 -0.235776 -0.139704  0.000510  0.017526 -0.001320  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
